scenario,config,source_file,coord,pl_db,p_rx_dbm,derived_pl_db,pl_minus_derived_db,consistent_with_received_power
Library,C1,PL_Library_C1.csv,M-15,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,N-15,59.0,-49.0,59.0,0.0,True
Library,C1,PL_Library_C1.csv,O-15,54.0,-44.0,54.0,0.0,True
Library,C1,PL_Library_C1.csv,P-15,61.0,-51.0,61.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-15,63.0,-53.0,63.0,0.0,True
Library,C1,PL_Library_C1.csv,S-15,68.0,-58.0,68.0,0.0,True
Library,C1,PL_Library_C1.csv,T-15,65.0,-55.0,65.0,0.0,True
Library,C1,PL_Library_C1.csv,U-15,65.0,-55.0,65.0,0.0,True
Library,C1,PL_Library_C1.csv,V-15,68.0,-58.0,68.0,0.0,True
Library,C1,PL_Library_C1.csv,W-15,69.0,-59.0,69.0,0.0,True
Library,C1,PL_Library_C1.csv,B-16,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,C-16,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,D-16,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,E-16,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,F-16,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,G-16,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,I-16,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,L-16,67.0,-57.0,67.0,0.0,True
Library,C1,PL_Library_C1.csv,O-16,53.0,-43.0,53.0,0.0,True
Library,C1,PL_Library_C1.csv,P-16,58.0,-48.0,58.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-16,65.0,-55.0,65.0,0.0,True
Library,C1,PL_Library_C1.csv,R-16,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,S-16,66.0,-56.0,66.0,0.0,True
Library,C1,PL_Library_C1.csv,T-16,69.0,-59.0,69.0,0.0,True
Library,C1,PL_Library_C1.csv,U-16,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,V-16,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,W-16,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,M-17,58.0,-48.0,58.0,0.0,True
Library,C1,PL_Library_C1.csv,N-17,60.0,-50.0,60.0,0.0,True
Library,C1,PL_Library_C1.csv,O-17,57.0,-47.0,57.0,0.0,True
Library,C1,PL_Library_C1.csv,P-17,67.0,-57.0,67.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-17,62.0,-52.0,62.0,0.0,True
Library,C1,PL_Library_C1.csv,R-17,66.0,-56.0,66.0,0.0,True
Library,C1,PL_Library_C1.csv,S-17,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,T-17,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,U-17,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,V-17,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,X-17,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,M-18,67.0,-57.0,67.0,0.0,True
Library,C1,PL_Library_C1.csv,N-18,54.0,-44.0,54.0,0.0,True
Library,C1,PL_Library_C1.csv,O-18,60.0,-50.0,60.0,0.0,True
Library,C1,PL_Library_C1.csv,P-18,64.0,-54.0,64.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-18,66.0,-56.0,66.0,0.0,True
Library,C1,PL_Library_C1.csv,R-18,69.0,-59.0,69.0,0.0,True
Library,C1,PL_Library_C1.csv,S-18,66.0,-56.0,66.0,0.0,True
Library,C1,PL_Library_C1.csv,T-18,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,U-18,86.0,-76.0,86.0,0.0,True
Library,C1,PL_Library_C1.csv,V-18,77.0,-67.0,77.0,0.0,True
Library,C1,PL_Library_C1.csv,W-18,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,X-18,69.0,-59.0,69.0,0.0,True
Library,C1,PL_Library_C1.csv,Y-18,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,M-19,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,N-19,60.0,-50.0,60.0,0.0,True
Library,C1,PL_Library_C1.csv,O-19,55.0,-45.0,55.0,0.0,True
Library,C1,PL_Library_C1.csv,P-19,68.0,-58.0,68.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-19,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,R-19,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,S-19,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,T-19,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,U-19,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,V-19,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,W-19,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,X-19,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,Y-19,74.0,-64.0,74.0,0.0,True
Library,C1,PL_Library_C1.csv,N-20,68.0,-58.0,68.0,0.0,True
Library,C1,PL_Library_C1.csv,O-20,65.0,-55.0,65.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-20,66.0,-56.0,66.0,0.0,True
Library,C1,PL_Library_C1.csv,R-20,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,S-20,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,T-20,82.0,-72.0,82.0,0.0,True
Library,C1,PL_Library_C1.csv,U-20,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,V-20,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,W-20,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,X-20,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,N-21,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,O-21,65.0,-55.0,65.0,0.0,True
Library,C1,PL_Library_C1.csv,P-21,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-21,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,R-21,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,S-21,69.0,-59.0,69.0,0.0,True
Library,C1,PL_Library_C1.csv,V-21,79.0,-69.0,79.0,0.0,True
Library,C1,PL_Library_C1.csv,M-22,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,O-22,69.0,-59.0,69.0,0.0,True
Library,C1,PL_Library_C1.csv,P-22,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-22,72.0,-62.0,72.0,0.0,True
Library,C1,PL_Library_C1.csv,R-22,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,S-22,67.0,-57.0,67.0,0.0,True
Library,C1,PL_Library_C1.csv,L-23,83.0,-73.0,83.0,0.0,True
Library,C1,PL_Library_C1.csv,M-23,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,N-23,84.0,-74.0,84.0,0.0,True
Library,C1,PL_Library_C1.csv,P-23,65.0,-55.0,65.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-23,73.0,-63.0,73.0,0.0,True
Library,C1,PL_Library_C1.csv,R-23,71.0,-61.0,71.0,0.0,True
Library,C1,PL_Library_C1.csv,S-23,75.0,-65.0,75.0,0.0,True
Library,C1,PL_Library_C1.csv,L-24,76.0,-66.0,76.0,0.0,True
Library,C1,PL_Library_C1.csv,M-24,78.0,-68.0,78.0,0.0,True
Library,C1,PL_Library_C1.csv,N-24,88.0,-78.0,88.0,0.0,True
Library,C1,PL_Library_C1.csv,Q-24,69.0,-59.0,69.0,0.0,True
Library,C1,PL_Library_C1.csv,R-24,70.0,-60.0,70.0,0.0,True
Library,C1,PL_Library_C1.csv,M-25,80.0,-70.0,80.0,0.0,True
Library,C1,PL_Library_C1.csv,N-25,87.0,-77.0,87.0,0.0,True
Library,C1,PL_Library_C1.csv,O-25,89.0,-79.0,89.0,0.0,True
Library,C1,PL_Library_C1.csv,M-26,85.0,-75.0,85.0,0.0,True
Library,C1,PL_Library_C1.csv,N-26,86.0,-76.0,86.0,0.0,True
Library,C1,PL_Library_C1.csv,O-26,88.0,-78.0,88.0,0.0,True
Library,C1,PL_Library_C1.csv,N-27,92.0,-82.0,92.0,0.0,True
Library,C2,PL_Library_C2.csv,B-1,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,C-1,102.0,-92.0,102.0,0.0,True
Library,C2,PL_Library_C2.csv,D-1,96.0,-86.0,96.0,0.0,True
Library,C2,PL_Library_C2.csv,E-1,106.0,-96.0,106.0,0.0,True
Library,C2,PL_Library_C2.csv,F-1,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,B-2,97.0,-87.0,97.0,0.0,True
Library,C2,PL_Library_C2.csv,C-2,91.0,-81.0,91.0,0.0,True
Library,C2,PL_Library_C2.csv,D-2,97.0,-87.0,97.0,0.0,True
Library,C2,PL_Library_C2.csv,E-2,93.0,-83.0,93.0,0.0,True
Library,C2,PL_Library_C2.csv,F-2,94.0,-84.0,94.0,0.0,True
Library,C2,PL_Library_C2.csv,G-2,93.0,-83.0,93.0,0.0,True
Library,C2,PL_Library_C2.csv,H-2,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,I-2,97.0,-87.0,97.0,0.0,True
Library,C2,PL_Library_C2.csv,J-2,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,C-3,92.0,-82.0,92.0,0.0,True
Library,C2,PL_Library_C2.csv,D-3,96.0,-86.0,96.0,0.0,True
Library,C2,PL_Library_C2.csv,E-3,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,F-3,92.0,-82.0,92.0,0.0,True
Library,C2,PL_Library_C2.csv,G-3,102.0,-92.0,102.0,0.0,True
Library,C2,PL_Library_C2.csv,H-3,91.0,-81.0,91.0,0.0,True
Library,C2,PL_Library_C2.csv,I-3,89.0,-79.0,89.0,0.0,True
Library,C2,PL_Library_C2.csv,J-3,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,K-3,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,L-3,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,M-3,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,N-3,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,A-4,91.0,-81.0,91.0,0.0,True
Library,C2,PL_Library_C2.csv,C-4,86.0,-76.0,86.0,0.0,True
Library,C2,PL_Library_C2.csv,D-4,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,E-4,97.0,-87.0,97.0,0.0,True
Library,C2,PL_Library_C2.csv,F-4,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,G-4,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,H-4,93.0,-83.0,93.0,0.0,True
Library,C2,PL_Library_C2.csv,I-4,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,M-4,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,N-4,79.0,-69.0,79.0,0.0,True
Library,C2,PL_Library_C2.csv,O-4,92.0,-82.0,92.0,0.0,True
Library,C2,PL_Library_C2.csv,P-4,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-4,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,R-4,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,A-5,95.0,-85.0,95.0,0.0,True
Library,C2,PL_Library_C2.csv,C-5,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,D-5,104.0,-94.0,104.0,0.0,True
Library,C2,PL_Library_C2.csv,E-5,92.0,-82.0,92.0,0.0,True
Library,C2,PL_Library_C2.csv,F-5,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,G-5,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,H-5,86.0,-76.0,86.0,0.0,True
Library,C2,PL_Library_C2.csv,I-5,102.0,-92.0,102.0,0.0,True
Library,C2,PL_Library_C2.csv,J-5,100.0,-90.0,100.0,0.0,True
Library,C2,PL_Library_C2.csv,N-5,86.0,-76.0,86.0,0.0,True
Library,C2,PL_Library_C2.csv,O-5,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,P-5,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-5,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,R-5,92.0,-82.0,92.0,0.0,True
Library,C2,PL_Library_C2.csv,S-5,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,T-5,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,U-5,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,V-5,84.0,-74.0,84.0,0.0,True
Library,C2,PL_Library_C2.csv,A-6,94.0,-84.0,94.0,0.0,True
Library,C2,PL_Library_C2.csv,C-6,98.0,-88.0,98.0,0.0,True
Library,C2,PL_Library_C2.csv,D-6,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,E-6,93.0,-83.0,93.0,0.0,True
Library,C2,PL_Library_C2.csv,F-6,95.0,-85.0,95.0,0.0,True
Library,C2,PL_Library_C2.csv,G-6,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,H-6,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,I-6,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,J-6,96.0,-86.0,96.0,0.0,True
Library,C2,PL_Library_C2.csv,N-6,84.0,-74.0,84.0,0.0,True
Library,C2,PL_Library_C2.csv,O-6,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,P-6,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-6,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,R-6,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,V-6,95.0,-85.0,95.0,0.0,True
Library,C2,PL_Library_C2.csv,W-6,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,A-7,93.0,-83.0,93.0,0.0,True
Library,C2,PL_Library_C2.csv,B-7,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,C-7,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,D-7,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,E-7,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,F-7,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,G-7,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,H-7,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,I-7,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,J-7,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,K-7,65.0,-55.0,65.0,0.0,True
Library,C2,PL_Library_C2.csv,O-7,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,P-7,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-7,93.0,-83.0,93.0,0.0,True
Library,C2,PL_Library_C2.csv,R-7,91.0,-81.0,91.0,0.0,True
Library,C2,PL_Library_C2.csv,S-7,94.0,-84.0,94.0,0.0,True
Library,C2,PL_Library_C2.csv,V-7,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,W-7,94.0,-84.0,94.0,0.0,True
Library,C2,PL_Library_C2.csv,A-8,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,B-8,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,C-8,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,D-8,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,E-8,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,F-8,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,G-8,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,H-8,76.0,-66.0,76.0,0.0,True
Library,C2,PL_Library_C2.csv,I-8,79.0,-69.0,79.0,0.0,True
Library,C2,PL_Library_C2.csv,J-8,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,K-8,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,L-8,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,M-8,69.0,-59.0,69.0,0.0,True
Library,C2,PL_Library_C2.csv,N-8,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,O-8,66.0,-56.0,66.0,0.0,True
Library,C2,PL_Library_C2.csv,P-8,76.0,-66.0,76.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-8,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,R-8,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,S-8,86.0,-76.0,86.0,0.0,True
Library,C2,PL_Library_C2.csv,V-8,89.0,-79.0,89.0,0.0,True
Library,C2,PL_Library_C2.csv,W-8,84.0,-74.0,84.0,0.0,True
Library,C2,PL_Library_C2.csv,A-9,94.0,-84.0,94.0,0.0,True
Library,C2,PL_Library_C2.csv,B-9,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,C-9,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,D-9,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,E-9,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,F-9,91.0,-81.0,91.0,0.0,True
Library,C2,PL_Library_C2.csv,G-9,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,H-9,76.0,-66.0,76.0,0.0,True
Library,C2,PL_Library_C2.csv,I-9,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,J-9,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,K-9,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,L-9,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,M-9,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,N-9,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,O-9,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,P-9,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-9,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,R-9,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,S-9,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,T-9,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,U-9,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,V-9,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,A-10,95.0,-85.0,95.0,0.0,True
Library,C2,PL_Library_C2.csv,B-10,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,G-10,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,H-10,76.0,-66.0,76.0,0.0,True
Library,C2,PL_Library_C2.csv,I-10,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,J-10,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,K-10,76.0,-66.0,76.0,0.0,True
Library,C2,PL_Library_C2.csv,L-10,63.0,-53.0,63.0,0.0,True
Library,C2,PL_Library_C2.csv,M-10,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,N-10,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,O-10,69.0,-59.0,69.0,0.0,True
Library,C2,PL_Library_C2.csv,P-10,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-10,69.0,-59.0,69.0,0.0,True
Library,C2,PL_Library_C2.csv,T-10,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,U-10,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,V-10,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,A-11,89.0,-79.0,89.0,0.0,True
Library,C2,PL_Library_C2.csv,B-11,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,C-11,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,G-11,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,H-11,91.0,-81.0,91.0,0.0,True
Library,C2,PL_Library_C2.csv,I-11,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,J-11,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,K-11,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,L-11,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,M-11,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,N-11,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,O-11,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,P-11,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-11,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,R-11,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,T-11,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,U-11,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,V-11,86.0,-76.0,86.0,0.0,True
Library,C2,PL_Library_C2.csv,W-11,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,A-12,94.0,-84.0,94.0,0.0,True
Library,C2,PL_Library_C2.csv,B-12,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,C-12,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,G-12,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,H-12,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,I-12,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,J-12,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,K-12,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,L-12,79.0,-69.0,79.0,0.0,True
Library,C2,PL_Library_C2.csv,M-12,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,N-12,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,O-12,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,P-12,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-12,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,R-12,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,S-12,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,T-12,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,U-12,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,V-12,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,A-13,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,B-13,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,C-13,86.0,-76.0,86.0,0.0,True
Library,C2,PL_Library_C2.csv,G-13,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,H-13,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,I-13,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,J-13,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,K-13,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,L-13,84.0,-74.0,84.0,0.0,True
Library,C2,PL_Library_C2.csv,M-13,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,N-13,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,O-13,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,P-13,64.0,-54.0,64.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-13,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,R-13,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,S-13,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,T-13,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,U-13,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,V-13,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,W-13,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,A-14,94.0,-84.0,94.0,0.0,True
Library,C2,PL_Library_C2.csv,B-14,88.0,-78.0,88.0,0.0,True
Library,C2,PL_Library_C2.csv,C-14,96.0,-86.0,96.0,0.0,True
Library,C2,PL_Library_C2.csv,H-14,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,I-14,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,J-14,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,L-14,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,M-14,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,N-14,64.0,-54.0,64.0,0.0,True
Library,C2,PL_Library_C2.csv,O-14,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,P-14,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-14,65.0,-55.0,65.0,0.0,True
Library,C2,PL_Library_C2.csv,R-14,76.0,-66.0,76.0,0.0,True
Library,C2,PL_Library_C2.csv,S-14,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,T-14,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,U-14,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,V-14,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,W-14,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,A-15,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,B-15,83.0,-73.0,83.0,0.0,True
Library,C2,PL_Library_C2.csv,C-15,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,E-15,76.0,-66.0,76.0,0.0,True
Library,C2,PL_Library_C2.csv,F-15,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,G-15,79.0,-69.0,79.0,0.0,True
